Datetime,year,month,day,dayofweek,hour,predictions
2019-02-13 16:00:00,2019,2,13,2,16,17469.97
2019-02-13 17:00:00,2019,2,13,2,17,17469.97
2019-02-13 18:00:00,2019,2,13,2,18,17656.33
2019-02-13 19:00:00,2019,2,13,2,19,18208.35
2019-02-13 20:00:00,2019,2,13,2,20,18257.96
2019-02-13 21:00:00,2019,2,13,2,21,18257.96
2019-02-13 22:00:00,2019,2,13,2,22,18135.719
2019-02-13 23:00:00,2019,2,13,2,23,17473.322
2019-02-14 00:00:00,2019,2,14,3,0,17036.525
2019-02-14 01:00:00,2019,2,14,3,1,16582.414
2019-02-14 02:00:00,2019,2,14,3,2,16437.74
2019-02-14 03:00:00,2019,2,14,3,3,16541.545
2019-02-14 04:00:00,2019,2,14,3,4,16541.545
2019-02-14 05:00:00,2019,2,14,3,5,16687.744
2019-02-14 06:00:00,2019,2,14,3,6,17430.97
2019-02-14 07:00:00,2019,2,14,3,7,18581.121
2019-02-14 08:00:00,2019,2,14,3,8,19260.621
2019-02-14 09:00:00,2019,2,14,3,9,18927.566
2019-02-14 10:00:00,2019,2,14,3,10,18469.303
2019-02-14 11:00:00,2019,2,14,3,11,18378.29
2019-02-14 12:00:00,2019,2,14,3,12,17926.129
2019-02-14 13:00:00,2019,2,14,3,13,17598.092
2019-02-14 14:00:00,2019,2,14,3,14,17465.385
2019-02-14 15:00:00,2019,2,14,3,15,17394.725
2019-02-14 16:00:00,2019,2,14,3,16,17394.725
2019-02-14 17:00:00,2019,2,14,3,17,17394.725
2019-02-14 18:00:00,2019,2,14,3,18,17581.084
2019-02-14 19:00:00,2019,2,14,3,19,18133.104
2019-02-14 20:00:00,2019,2,14,3,20,18182.715
2019-02-14 21:00:00,2019,2,14,3,21,18182.715
2019-02-14 22:00:00,2019,2,14,3,22,18060.473
2019-02-14 23:00:00,2019,2,14,3,23,17408.525
2019-02-15 00:00:00,2019,2,15,4,0,17011.332
2019-02-15 01:00:00,2019,2,15,4,1,16582.414
2019-02-15 02:00:00,2019,2,15,4,2,16437.74
2019-02-15 03:00:00,2019,2,15,4,3,16541.545
2019-02-15 04:00:00,2019,2,15,4,4,16541.545
2019-02-15 05:00:00,2019,2,15,4,5,16687.744
2019-02-15 06:00:00,2019,2,15,4,6,17434.654
2019-02-15 07:00:00,2019,2,15,4,7,18584.805
2019-02-15 08:00:00,2019,2,15,4,8,19268.49
2019-02-15 09:00:00,2019,2,15,4,9,18616.271
2019-02-15 10:00:00,2019,2,15,4,10,18107.57
2019-02-15 11:00:00,2019,2,15,4,11,18003.615
2019-02-15 12:00:00,2019,2,15,4,12,17530.635
2019-02-15 13:00:00,2019,2,15,4,13,17101.807
2019-02-15 14:00:00,2019,2,15,4,14,16939.248
2019-02-15 15:00:00,2019,2,15,4,15,16841.67
2019-02-15 16:00:00,2019,2,15,4,16,16841.67
2019-02-15 17:00:00,2019,2,15,4,17,16841.67
2019-02-15 18:00:00,2019,2,15,4,18,16931.848
2019-02-15 19:00:00,2019,2,15,4,19,17387.441
2019-02-15 20:00:00,2019,2,15,4,20,17437.053
2019-02-15 21:00:00,2019,2,15,4,21,17437.053
2019-02-15 22:00:00,2019,2,15,4,22,17283.318
2019-02-15 23:00:00,2019,2,15,4,23,16726.23
2019-02-16 00:00:00,2019,2,16,5,0,16661.855
2019-02-16 01:00:00,2019,2,16,5,1,16183.699
2019-02-16 02:00:00,2019,2,16,5,2,15994.071
2019-02-16 03:00:00,2019,2,16,5,3,15971.706
2019-02-16 04:00:00,2019,2,16,5,4,15971.706
2019-02-16 05:00:00,2019,2,16,5,5,16034.901
2019-02-16 06:00:00,2019,2,16,5,6,16045.823
2019-02-16 07:00:00,2019,2,16,5,7,16410.416
2019-02-16 08:00:00,2019,2,16,5,8,16903.408
2019-02-16 09:00:00,2019,2,16,5,9,17065.295
2019-02-16 10:00:00,2019,2,16,5,10,16827.291
2019-02-16 11:00:00,2019,2,16,5,11,16821.463
2019-02-16 12:00:00,2019,2,16,5,12,16733.557
2019-02-16 13:00:00,2019,2,16,5,13,16352.876
2019-02-16 14:00:00,2019,2,16,5,14,15975.315
2019-02-16 15:00:00,2019,2,16,5,15,15860.303
2019-02-16 16:00:00,2019,2,16,5,16,15860.303
2019-02-16 17:00:00,2019,2,16,5,17,15810.3125
2019-02-16 18:00:00,2019,2,16,5,18,16106.502
2019-02-16 19:00:00,2019,2,16,5,19,16672.562
2019-02-16 20:00:00,2019,2,16,5,20,16804.76
2019-02-16 21:00:00,2019,2,16,5,21,16804.76
2019-02-16 22:00:00,2019,2,16,5,22,16520.041
2019-02-16 23:00:00,2019,2,16,5,23,15975.895
2019-02-17 00:00:00,2019,2,17,6,0,15743.5625
2019-02-17 01:00:00,2019,2,17,6,1,15463.679
2019-02-17 02:00:00,2019,2,17,6,2,15305.877
2019-02-17 03:00:00,2019,2,17,6,3,15308.298
2019-02-17 04:00:00,2019,2,17,6,4,15308.298
2019-02-17 05:00:00,2019,2,17,6,5,15352.326
2019-02-17 06:00:00,2019,2,17,6,6,15305.919
2019-02-17 07:00:00,2019,2,17,6,7,15628.886
2019-02-17 08:00:00,2019,2,17,6,8,16114.339
2019-02-17 09:00:00,2019,2,17,6,9,16189.412
2019-02-17 10:00:00,2019,2,17,6,10,16214.363
2019-02-17 11:00:00,2019,2,17,6,11,16208.536
2019-02-17 12:00:00,2019,2,17,6,12,16149.806
2019-02-17 13:00:00,2019,2,17,6,13,15821.142
2019-02-17 14:00:00,2019,2,17,6,14,15460.24
2019-02-17 15:00:00,2019,2,17,6,15,15351.896
2019-02-17 16:00:00,2019,2,17,6,16,15351.896
2019-02-17 17:00:00,2019,2,17,6,17,15423.1455
2019-02-17 18:00:00,2019,2,17,6,18,15996.133
2019-02-17 19:00:00,2019,2,17,6,19,16712.38
2019-02-17 20:00:00,2019,2,17,6,20,16860.135
2019-02-17 21:00:00,2019,2,17,6,21,16860.135
2019-02-17 22:00:00,2019,2,17,6,22,16649.254
2019-02-17 23:00:00,2019,2,17,6,23,16143.363
2019-02-18 00:00:00,2019,2,18,0,0,16017.739
2019-02-18 01:00:00,2019,2,18,0,1,15944.989
2019-02-18 02:00:00,2019,2,18,0,2,15947.352
2019-02-18 03:00:00,2019,2,18,0,3,15959.501
2019-02-18 04:00:00,2019,2,18,0,4,15959.501
2019-02-18 05:00:00,2019,2,18,0,5,16172.013
2019-02-18 06:00:00,2019,2,18,0,6,17182.664
2019-02-18 07:00:00,2019,2,18,0,7,18499.088
2019-02-18 08:00:00,2019,2,18,0,8,19224.36
2019-02-18 09:00:00,2019,2,18,0,9,18925.947
2019-02-18 10:00:00,2019,2,18,0,10,18526.21
2019-02-18 11:00:00,2019,2,18,0,11,18341.592
2019-02-18 12:00:00,2019,2,18,0,12,17888.193
2019-02-18 13:00:00,2019,2,18,0,13,17560.156
2019-02-18 14:00:00,2019,2,18,0,14,17427.45
2019-02-18 15:00:00,2019,2,18,0,15,17356.79
2019-02-18 16:00:00,2019,2,18,0,16,17356.79
2019-02-18 17:00:00,2019,2,18,0,17,17356.79
2019-02-18 18:00:00,2019,2,18,0,18,17567.412
2019-02-18 19:00:00,2019,2,18,0,19,18120.625
2019-02-18 20:00:00,2019,2,18,0,20,18170.236
2019-02-18 21:00:00,2019,2,18,0,21,18170.236
2019-02-18 22:00:00,2019,2,18,0,22,18039.33
2019-02-18 23:00:00,2019,2,18,0,23,17367.291
2019-02-19 00:00:00,2019,2,19,1,0,16744.46
2019-02-19 01:00:00,2019,2,19,1,1,16335.724
2019-02-19 02:00:00,2019,2,19,1,2,16191.057
2019-02-19 03:00:00,2019,2,19,1,3,16294.854
2019-02-19 04:00:00,2019,2,19,1,4,16294.854
2019-02-19 05:00:00,2019,2,19,1,5,16451.857
2019-02-19 06:00:00,2019,2,19,1,6,17214.998
2019-02-19 07:00:00,2019,2,19,1,7,18575.557
2019-02-19 08:00:00,2019,2,19,1,8,19255.057
2019-02-19 09:00:00,2019,2,19,1,9,18901.66
2019-02-19 10:00:00,2019,2,19,1,10,18462.547
2019-02-19 11:00:00,2019,2,19,1,11,18371.533
2019-02-19 12:00:00,2019,2,19,1,12,17919.373
2019-02-19 13:00:00,2019,2,19,1,13,17591.336
2019-02-19 14:00:00,2019,2,19,1,14,17458.629
2019-02-19 15:00:00,2019,2,19,1,15,17387.969
2019-02-19 16:00:00,2019,2,19,1,16,17387.969
2019-02-19 17:00:00,2019,2,19,1,17,17387.969
2019-02-19 18:00:00,2019,2,19,1,18,17574.328
2019-02-19 19:00:00,2019,2,19,1,19,18126.348
2019-02-19 20:00:00,2019,2,19,1,20,18175.959
2019-02-19 21:00:00,2019,2,19,1,21,18175.959
2019-02-19 22:00:00,2019,2,19,1,22,18051.018
2019-02-19 23:00:00,2019,2,19,1,23,17374.787
2019-02-20 00:00:00,2019,2,20,2,0,16740.033
2019-02-20 01:00:00,2019,2,20,2,1,16331.297
2019-02-20 02:00:00,2019,2,20,2,2,16186.627
2019-02-20 03:00:00,2019,2,20,2,3,16290.424
2019-02-20 04:00:00,2019,2,20,2,4,16290.424
2019-02-20 05:00:00,2019,2,20,2,5,16447.43
2019-02-20 06:00:00,2019,2,20,2,6,17208.844
2019-02-20 07:00:00,2019,2,20,2,7,18569.402
2019-02-20 08:00:00,2019,2,20,2,8,19248.902
2019-02-20 09:00:00,2019,2,20,2,9,18895.506
2019-02-20 10:00:00,2019,2,20,2,10,18456.393
2019-02-20 11:00:00,2019,2,20,2,11,18365.379
2019-02-20 12:00:00,2019,2,20,2,12,17913.219
2019-02-20 13:00:00,2019,2,20,2,13,17585.182
2019-02-20 14:00:00,2019,2,20,2,14,17452.475
2019-02-20 15:00:00,2019,2,20,2,15,17381.814
2019-02-20 16:00:00,2019,2,20,2,16,17381.814
2019-02-20 17:00:00,2019,2,20,2,17,17381.814
2019-02-20 18:00:00,2019,2,20,2,18,17568.174
2019-02-20 19:00:00,2019,2,20,2,19,18120.193
2019-02-20 20:00:00,2019,2,20,2,20,18169.805
2019-02-20 21:00:00,2019,2,20,2,21,18169.805
2019-02-20 22:00:00,2019,2,20,2,22,18046.59
2019-02-20 23:00:00,2019,2,20,2,23,17373.738
2019-02-21 00:00:00,2019,2,21,3,0,16770.906
2019-02-21 01:00:00,2019,2,21,3,1,16362.172
2019-02-21 02:00:00,2019,2,21,3,2,16217.503
2019-02-21 03:00:00,2019,2,21,3,3,16321.3
2019-02-21 04:00:00,2019,2,21,3,4,16321.3
2019-02-21 05:00:00,2019,2,21,3,5,16478.303
2019-02-21 06:00:00,2019,2,21,3,6,17239.717
2019-02-21 07:00:00,2019,2,21,3,7,18600.275
2019-02-21 08:00:00,2019,2,21,3,8,19274.854
2019-02-21 09:00:00,2019,2,21,3,9,18921.457
2019-02-21 10:00:00,2019,2,21,3,10,18457.95
2019-02-21 11:00:00,2019,2,21,3,11,18366.936
2019-02-21 12:00:00,2019,2,21,3,12,17914.775
2019-02-21 13:00:00,2019,2,21,3,13,17586.738
2019-02-21 14:00:00,2019,2,21,3,14,17454.031
2019-02-21 15:00:00,2019,2,21,3,15,17383.371
2019-02-21 16:00:00,2019,2,21,3,16,17383.371
2019-02-21 17:00:00,2019,2,21,3,17,17383.371
2019-02-21 18:00:00,2019,2,21,3,18,17569.73
2019-02-21 19:00:00,2019,2,21,3,19,18121.75
2019-02-21 20:00:00,2019,2,21,3,20,18171.361
2019-02-21 21:00:00,2019,2,21,3,21,18171.361
2019-02-21 22:00:00,2019,2,21,3,22,18045.42
2019-02-21 23:00:00,2019,2,21,3,23,17408.62
2019-02-22 00:00:00,2019,2,22,4,0,17044.371
2019-02-22 01:00:00,2019,2,22,4,1,16635.633
2019-02-22 02:00:00,2019,2,22,4,2,16490.96
2019-02-22 03:00:00,2019,2,22,4,3,16594.766
2019-02-22 04:00:00,2019,2,22,4,4,16594.766
2019-02-22 05:00:00,2019,2,22,4,5,16751.777
2019-02-22 06:00:00,2019,2,22,4,6,17537.81
2019-02-22 07:00:00,2019,2,22,4,7,18840.729
2019-02-22 08:00:00,2019,2,22,4,8,19621.16
2019-02-22 09:00:00,2019,2,22,4,9,18987.643
2019-02-22 10:00:00,2019,2,22,4,10,18342.146
2019-02-22 11:00:00,2019,2,22,4,11,18238.191
2019-02-22 12:00:00,2019,2,22,4,12,17765.213
2019-02-22 13:00:00,2019,2,22,4,13,17336.385
2019-02-22 14:00:00,2019,2,22,4,14,17173.826
2019-02-22 15:00:00,2019,2,22,4,15,17076.246
2019-02-22 16:00:00,2019,2,22,4,16,17076.246
2019-02-22 17:00:00,2019,2,22,4,17,17076.246
2019-02-22 18:00:00,2019,2,22,4,18,17166.424
2019-02-22 19:00:00,2019,2,22,4,19,17622.018
2019-02-22 20:00:00,2019,2,22,4,20,17671.629
2019-02-22 21:00:00,2019,2,22,4,21,17671.629
2019-02-22 22:00:00,2019,2,22,4,22,17514.197
2019-02-22 23:00:00,2019,2,22,4,23,16943.28
2019-02-23 00:00:00,2019,2,23,5,0,16743.473
2019-02-23 01:00:00,2019,2,23,5,1,16285.508
2019-02-23 02:00:00,2019,2,23,5,2,16095.879
2019-02-23 03:00:00,2019,2,23,5,3,16073.514
2019-02-23 04:00:00,2019,2,23,5,4,16073.514
2019-02-23 05:00:00,2019,2,23,5,5,16149.913
2019-02-23 06:00:00,2019,2,23,5,6,16160.835
2019-02-23 07:00:00,2019,2,23,5,7,16469.107
2019-02-23 08:00:00,2019,2,23,5,8,16841.137
2019-02-23 09:00:00,2019,2,23,5,9,16920.11
2019-02-23 10:00:00,2019,2,23,5,10,16709.508
2019-02-23 11:00:00,2019,2,23,5,11,16703.68
2019-02-23 12:00:00,2019,2,23,5,12,16615.773
2019-02-23 13:00:00,2019,2,23,5,13,16235.086
2019-02-23 14:00:00,2019,2,23,5,14,15857.525
2019-02-23 15:00:00,2019,2,23,5,15,15723.359
2019-02-23 16:00:00,2019,2,23,5,16,15723.359
2019-02-23 17:00:00,2019,2,23,5,17,15700.151
2019-02-23 18:00:00,2019,2,23,5,18,15992.411
2019-02-23 19:00:00,2019,2,23,5,19,16558.477
2019-02-23 20:00:00,2019,2,23,5,20,16690.674
2019-02-23 21:00:00,2019,2,23,5,21,16690.674
2019-02-23 22:00:00,2019,2,23,5,22,16388.057
2019-02-23 23:00:00,2019,2,23,5,23,15848.993
2019-02-24 00:00:00,2019,2,24,6,0,15669.369
2019-02-24 01:00:00,2019,2,24,6,1,15409.661
2019-02-24 02:00:00,2019,2,24,6,2,15251.859
2019-02-24 03:00:00,2019,2,24,6,3,15263.877
2019-02-24 04:00:00,2019,2,24,6,4,15263.877
2019-02-24 05:00:00,2019,2,24,6,5,15311.513
2019-02-24 06:00:00,2019,2,24,6,6,15265.105
2019-02-24 07:00:00,2019,2,24,6,7,15646.698
2019-02-24 08:00:00,2019,2,24,6,8,16204.139
2019-02-24 09:00:00,2019,2,24,6,9,16280.093
2019-02-24 10:00:00,2019,2,24,6,10,16226.418
2019-02-24 11:00:00,2019,2,24,6,11,16220.591
2019-02-24 12:00:00,2019,2,24,6,12,16161.86
2019-02-24 13:00:00,2019,2,24,6,13,15833.196
2019-02-24 14:00:00,2019,2,24,6,14,15472.295
2019-02-24 15:00:00,2019,2,24,6,15,15363.951
2019-02-24 16:00:00,2019,2,24,6,16,15363.951
2019-02-24 17:00:00,2019,2,24,6,17,15430.704
2019-02-24 18:00:00,2019,2,24,6,18,15937.492
2019-02-24 19:00:00,2019,2,24,6,19,16646.271
2019-02-24 20:00:00,2019,2,24,6,20,16794.025
2019-02-24 21:00:00,2019,2,24,6,21,16794.025
2019-02-24 22:00:00,2019,2,24,6,22,16606.574
2019-02-24 23:00:00,2019,2,24,6,23,16027.097
2019-02-25 00:00:00,2019,2,25,0,0,16223.043
2019-02-25 01:00:00,2019,2,25,0,1,16100.577
2019-02-25 02:00:00,2019,2,25,0,2,16102.932
2019-02-25 03:00:00,2019,2,25,0,3,16124.68
2019-02-25 04:00:00,2019,2,25,0,4,16124.68
2019-02-25 05:00:00,2019,2,25,0,5,16327.588
2019-02-25 06:00:00,2019,2,25,0,6,17432.15
2019-02-25 07:00:00,2019,2,25,0,7,18751.254
2019-02-25 08:00:00,2019,2,25,0,8,19521.193
2019-02-25 09:00:00,2019,2,25,0,9,19282.45
2019-02-25 10:00:00,2019,2,25,0,10,18671.965
2019-02-25 11:00:00,2019,2,25,0,11,18473.775
2019-02-25 12:00:00,2019,2,25,0,12,18020.379
2019-02-25 13:00:00,2019,2,25,0,13,17692.342
2019-02-25 14:00:00,2019,2,25,0,14,17559.635
2019-02-25 15:00:00,2019,2,25,0,15,17488.973
2019-02-25 16:00:00,2019,2,25,0,16,17488.973
2019-02-25 17:00:00,2019,2,25,0,17,17488.973
2019-02-25 18:00:00,2019,2,25,0,18,17699.596
2019-02-25 19:00:00,2019,2,25,0,19,18252.809
2019-02-25 20:00:00,2019,2,25,0,20,18302.42
2019-02-25 21:00:00,2019,2,25,0,21,18302.42
2019-02-25 22:00:00,2019,2,25,0,22,18171.516
2019-02-25 23:00:00,2019,2,25,0,23,17545.914
2019-02-26 00:00:00,2019,2,26,1,0,17279.309
2019-02-26 01:00:00,2019,2,26,1,1,16870.568
2019-02-26 02:00:00,2019,2,26,1,2,16725.898
2019-02-26 03:00:00,2019,2,26,1,3,16839.299
2019-02-26 04:00:00,2019,2,26,1,4,16839.299
2019-02-26 05:00:00,2019,2,26,1,5,16986.715
2019-02-26 06:00:00,2019,2,26,1,6,17774.066
2019-02-26 07:00:00,2019,2,26,1,7,18962.057
2019-02-26 08:00:00,2019,2,26,1,8,19686.225
2019-02-26 09:00:00,2019,2,26,1,9,19347.365
2019-02-26 10:00:00,2019,2,26,1,10,18697.504
2019-02-26 11:00:00,2019,2,26,1,11,18606.49
2019-02-26 12:00:00,2019,2,26,1,12,18154.332
2019-02-26 13:00:00,2019,2,26,1,13,17826.295
2019-02-26 14:00:00,2019,2,26,1,14,17693.588
2019-02-26 15:00:00,2019,2,26,1,15,17622.926
2019-02-26 16:00:00,2019,2,26,1,16,17622.926
2019-02-26 17:00:00,2019,2,26,1,17,17622.926
2019-02-26 18:00:00,2019,2,26,1,18,17806.01
2019-02-26 19:00:00,2019,2,26,1,19,18358.03
2019-02-26 20:00:00,2019,2,26,1,20,18407.64
2019-02-26 21:00:00,2019,2,26,1,21,18407.64
2019-02-26 22:00:00,2019,2,26,1,22,18266.518
2019-02-26 23:00:00,2019,2,26,1,23,17636.725
2019-02-27 00:00:00,2019,2,27,2,0,17284.543
2019-02-27 01:00:00,2019,2,27,2,1,16870.568
2019-02-27 02:00:00,2019,2,27,2,2,16725.898
2019-02-27 03:00:00,2019,2,27,2,3,16839.299
2019-02-27 04:00:00,2019,2,27,2,4,16839.299
2019-02-27 05:00:00,2019,2,27,2,5,16986.715
2019-02-27 06:00:00,2019,2,27,2,6,17772.34
2019-02-27 07:00:00,2019,2,27,2,7,18960.33
2019-02-27 08:00:00,2019,2,27,2,8,19684.498
2019-02-27 09:00:00,2019,2,27,2,9,19345.639
2019-02-27 10:00:00,2019,2,27,2,10,18695.777
2019-02-27 11:00:00,2019,2,27,2,11,18604.764
2019-02-27 12:00:00,2019,2,27,2,12,18150.385
2019-02-27 13:00:00,2019,2,27,2,13,17815.854
2019-02-27 14:00:00,2019,2,27,2,14,17670.967
2019-02-27 15:00:00,2019,2,27,2,15,17621.2
2019-02-27 16:00:00,2019,2,27,2,16,17621.2
2019-02-27 17:00:00,2019,2,27,2,17,17621.2
2019-02-27 18:00:00,2019,2,27,2,18,17804.283
2019-02-27 19:00:00,2019,2,27,2,19,18356.303
2019-02-27 20:00:00,2019,2,27,2,20,18405.914
2019-02-27 21:00:00,2019,2,27,2,21,18405.914
2019-02-27 22:00:00,2019,2,27,2,22,18266.518
2019-02-27 23:00:00,2019,2,27,2,23,17619.621
2019-02-28 00:00:00,2019,2,28,3,0,17582.639
2019-02-28 01:00:00,2019,2,28,3,1,17168.654
2019-02-28 02:00:00,2019,2,28,3,2,17023.979
2019-02-28 03:00:00,2019,2,28,3,3,17137.379
2019-02-28 04:00:00,2019,2,28,3,4,17137.379
2019-02-28 05:00:00,2019,2,28,3,5,17284.795
2019-02-28 06:00:00,2019,2,28,3,6,18070.432
2019-02-28 07:00:00,2019,2,28,3,7,18960.33
2019-02-28 08:00:00,2019,2,28,3,8,19684.498
2019-02-28 09:00:00,2019,2,28,3,9,19345.639
2019-02-28 10:00:00,2019,2,28,3,10,18695.777
2019-02-28 11:00:00,2019,2,28,3,11,18604.764
2019-02-28 12:00:00,2019,2,28,3,12,18150.385
2019-02-28 13:00:00,2019,2,28,3,13,17815.854
2019-02-28 14:00:00,2019,2,28,3,14,17670.967
2019-02-28 15:00:00,2019,2,28,3,15,17621.2
2019-02-28 16:00:00,2019,2,28,3,16,17621.2
2019-02-28 17:00:00,2019,2,28,3,17,17621.2
2019-02-28 18:00:00,2019,2,28,3,18,17804.283
2019-02-28 19:00:00,2019,2,28,3,19,18356.303
2019-02-28 20:00:00,2019,2,28,3,20,18405.914
2019-02-28 21:00:00,2019,2,28,3,21,18405.914
2019-02-28 22:00:00,2019,2,28,3,22,18266.518
2019-02-28 23:00:00,2019,2,28,3,23,17576.727
2019-03-01 00:00:00,2019,3,1,4,0,15958.371
2019-03-01 01:00:00,2019,3,1,4,1,15506.69
2019-03-01 02:00:00,2019,3,1,4,2,15506.008
2019-03-01 03:00:00,2019,3,1,4,3,15547.625
2019-03-01 04:00:00,2019,3,1,4,4,15547.625
2019-03-01 05:00:00,2019,3,1,4,5,15689.141
2019-03-01 06:00:00,2019,3,1,4,6,16473.36
2019-03-01 07:00:00,2019,3,1,4,7,17617.502
2019-03-01 08:00:00,2019,3,1,4,8,18297.781
2019-03-01 09:00:00,2019,3,1,4,9,17383.875
2019-03-01 10:00:00,2019,3,1,4,10,16839.781
2019-03-01 11:00:00,2019,3,1,4,11,16896.826
2019-03-01 12:00:00,2019,3,1,4,12,16881.223
2019-03-01 13:00:00,2019,3,1,4,13,16641.934
2019-03-01 14:00:00,2019,3,1,4,14,16462.59
2019-03-01 15:00:00,2019,3,1,4,15,16406.17
2019-03-01 16:00:00,2019,3,1,4,16,16398.693
2019-03-01 17:00:00,2019,3,1,4,17,16398.693
2019-03-01 18:00:00,2019,3,1,4,18,16268.011
2019-03-01 19:00:00,2019,3,1,4,19,16468.791
2019-03-01 20:00:00,2019,3,1,4,20,16550.465
2019-03-01 21:00:00,2019,3,1,4,21,16550.465
2019-03-01 22:00:00,2019,3,1,4,22,16521.791
2019-03-01 23:00:00,2019,3,1,4,23,16331.32
2019-03-02 00:00:00,2019,3,2,5,0,15192.226
2019-03-02 01:00:00,2019,3,2,5,1,14840.974
2019-03-02 02:00:00,2019,3,2,5,2,14861.409
2019-03-02 03:00:00,2019,3,2,5,3,14810.454
2019-03-02 04:00:00,2019,3,2,5,4,14810.454
2019-03-02 05:00:00,2019,3,2,5,5,14867.981
2019-03-02 06:00:00,2019,3,2,5,6,14905.679
2019-03-02 07:00:00,2019,3,2,5,7,15398.559
2019-03-02 08:00:00,2019,3,2,5,8,15907.762
2019-03-02 09:00:00,2019,3,2,5,9,16095.542
2019-03-02 10:00:00,2019,3,2,5,10,15790.32
2019-03-02 11:00:00,2019,3,2,5,11,15789.009
2019-03-02 12:00:00,2019,3,2,5,12,15764.354
2019-03-02 13:00:00,2019,3,2,5,13,15523.497
2019-03-02 14:00:00,2019,3,2,5,14,15306.281
2019-03-02 15:00:00,2019,3,2,5,15,15203.191
2019-03-02 16:00:00,2019,3,2,5,16,15174.948
2019-03-02 17:00:00,2019,3,2,5,17,15160.785
2019-03-02 18:00:00,2019,3,2,5,18,15325.03
2019-03-02 19:00:00,2019,3,2,5,19,15528.241
2019-03-02 20:00:00,2019,3,2,5,20,15717.272
2019-03-02 21:00:00,2019,3,2,5,21,15754.169
2019-03-02 22:00:00,2019,3,2,5,22,15789.479
2019-03-02 23:00:00,2019,3,2,5,23,15618.564
2019-03-03 00:00:00,2019,3,3,6,0,14660.157
2019-03-03 01:00:00,2019,3,3,6,1,14410.767
2019-03-03 02:00:00,2019,3,3,6,2,14517.672
2019-03-03 03:00:00,2019,3,3,6,3,14529.15
2019-03-03 04:00:00,2019,3,3,6,4,14529.15
2019-03-03 05:00:00,2019,3,3,6,5,14564.167
2019-03-03 06:00:00,2019,3,3,6,6,14611.915
2019-03-03 07:00:00,2019,3,3,6,7,15184.144
2019-03-03 08:00:00,2019,3,3,6,8,15340.512
2019-03-03 09:00:00,2019,3,3,6,9,15481.441
2019-03-03 10:00:00,2019,3,3,6,10,15533.9375
2019-03-03 11:00:00,2019,3,3,6,11,15532.626
2019-03-03 12:00:00,2019,3,3,6,12,15507.971
2019-03-03 13:00:00,2019,3,3,6,13,15410.167
2019-03-03 14:00:00,2019,3,3,6,14,15116.917
2019-03-03 15:00:00,2019,3,3,6,15,15020.496
2019-03-03 16:00:00,2019,3,3,6,16,15018.95
2019-03-03 17:00:00,2019,3,3,6,17,15025.443
2019-03-03 18:00:00,2019,3,3,6,18,15315.505
2019-03-03 19:00:00,2019,3,3,6,19,15567.33
2019-03-03 20:00:00,2019,3,3,6,20,15782.648
2019-03-03 21:00:00,2019,3,3,6,21,15819.545
2019-03-03 22:00:00,2019,3,3,6,22,15930.159
2019-03-03 23:00:00,2019,3,3,6,23,15813.478
2019-03-04 00:00:00,2019,3,4,0,0,15896.721
2019-03-04 01:00:00,2019,3,4,0,1,15610.322
2019-03-04 02:00:00,2019,3,4,0,2,15781.069
2019-03-04 03:00:00,2019,3,4,0,3,15788.398
2019-03-04 04:00:00,2019,3,4,0,4,15788.398
2019-03-04 05:00:00,2019,3,4,0,5,15982.072
2019-03-04 06:00:00,2019,3,4,0,6,16815.467
2019-03-04 07:00:00,2019,3,4,0,7,17646.082
2019-03-04 08:00:00,2019,3,4,0,8,18344.867
2019-03-04 09:00:00,2019,3,4,0,9,17856.076
2019-03-04 10:00:00,2019,3,4,0,10,17182.598
2019-03-04 11:00:00,2019,3,4,0,11,17239.375
2019-03-04 12:00:00,2019,3,4,0,12,17172.105
2019-03-04 13:00:00,2019,3,4,0,13,16938.902
2019-03-04 14:00:00,2019,3,4,0,14,16759.56
2019-03-04 15:00:00,2019,3,4,0,15,16703.14
2019-03-04 16:00:00,2019,3,4,0,16,16695.664
2019-03-04 17:00:00,2019,3,4,0,17,16695.664
2019-03-04 18:00:00,2019,3,4,0,18,16850.293
2019-03-04 19:00:00,2019,3,4,0,19,17096.45
2019-03-04 20:00:00,2019,3,4,0,20,17178.123
2019-03-04 21:00:00,2019,3,4,0,21,17178.123
2019-03-04 22:00:00,2019,3,4,0,22,17205.176
2019-03-04 23:00:00,2019,3,4,0,23,17209.82
2019-03-05 00:00:00,2019,3,5,1,0,16481.047
2019-03-05 01:00:00,2019,3,5,1,1,16022.7
2019-03-05 02:00:00,2019,3,5,1,2,16022.02
2019-03-05 03:00:00,2019,3,5,1,3,16063.636
2019-03-05 04:00:00,2019,3,5,1,4,16063.636
2019-03-05 05:00:00,2019,3,5,1,5,16201.808
2019-03-05 06:00:00,2019,3,5,1,6,16961.352
2019-03-05 07:00:00,2019,3,5,1,7,17791.967
2019-03-05 08:00:00,2019,3,5,1,8,18444.98
2019-03-05 09:00:00,2019,3,5,1,9,17825.557
2019-03-05 10:00:00,2019,3,5,1,10,17149.045
2019-03-05 11:00:00,2019,3,5,1,11,17206.084
2019-03-05 12:00:00,2019,3,5,1,12,17140.053
2019-03-05 13:00:00,2019,3,5,1,13,16906.85
2019-03-05 14:00:00,2019,3,5,1,14,16727.508
2019-03-05 15:00:00,2019,3,5,1,15,16671.088
2019-03-05 16:00:00,2019,3,5,1,16,16663.611
